ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400,SGPA,CGPA_Binned,Cluster,Cluster_Optimized,PC1,PC2
25527.0,7,1,2010.0,2.49,2.84,2.72,1.94,2.31,2.89,1,0,0,-3.0104481579064917,-1.261059206578618
37328.0,7,1,2010.0,2.62,3.33,2.5,2.52,2.55,2.92,1,0,0,-2.330324680119697,-1.2554755729865907
89612.0,7,1,2011.0,2.53,2.48,2.71,1.0499999999999998,2.76,3.13,1,0,0,-3.314800492441242,-1.4870268215851792
82557.0,7,1,2010.0,3.7,3.82,3.48,3.08,3.68,3.68,0,2,2,0.41346637022569543,-2.0375602099261383
43266.0,7,1,2010.0,3.84,4.11,4.0,3.38,3.31,4.1,0,2,2,1.0913466572438977,-1.9270312315230882
38961.0,7,1,2010.0,3.24,3.27,3.2,3.13,2.85,3.89,1,2,2,-0.7094938637752602,-1.8102340397135763
79948.0,7,1,2010.0,2.81,3.67,2.62,2.23,2.5,2.78,1,0,0,-2.1653620127341218,-1.6611141049522418
70155.0,7,1,2010.0,3.63,4.27,3.96,3.35,3.07,4.27,0,2,2,0.9356593789814224,-2.3565511747767736
65175.0,7,1,2010.0,4.53,4.56,4.74,4.36,4.21,3.2,0,1,1,2.87410783499766,-1.4342726782894712
78617.0,7,0,2010.0,3.93,4.24,4.12,3.82,3.34,3.4,0,1,1,1.2660860631738888,-1.8428007612661699
32976.0,7,1,2010.0,3.56,3.51,3.62,3.67,2.73,3.57,0,2,2,-0.023002589299723746,-1.5356493163542309
29145.000000000004,7,1,2010.0,2.82,3.46,2.92,2.98,2.4,3.44,1,0,0,-1.5292458944778562,-1.4876782739196572
90088.0,7,0,2010.0,3.7,3.51,3.68,3.51,3.79,2.81,0,2,2,0.2921453049289633,-1.5743852984418167
73542.0,7,1,2012.0,2.52,3.42,1.3499999999999999,1.87,2.96,4.38,1,0,0,-2.53562460310112,-1.0705719996082599
96755.0,7,1,2011.0,2.86,3.95,3.63,2.36,1.77,4.03,1,0,0,-1.2364669079590156,-2.1325169533805264
53660.0,7,1,2010.0,3.81,3.83,3.86,3.81,3.28,2.86,0,2,2,0.5610744551823226,-1.246851472487508
91370.0,7,1,2010.0,4.22,4.22,4.46,4.17,3.79,3.26,0,1,1,2.006455195171855,-1.8280475676674999
56563.0,7,1,2010.0,3.83,4.38,4.2,3.47,3.0,2.44,0,2,2,0.6069425722159969,-1.1170223406808077
88793.0,7,1,2010.0,2.75,2.82,3.15,2.26,2.32,3.26,1,0,0,-2.3012081793591017,-2.177527381146886
39049.0,7,1,2010.0,3.85,3.98,3.72,3.83,3.8,3.84,0,2,2,1.2536130021142011,-1.5803679261502892
94806.0,7,1,2010.0,4.07,4.53,4.46,4.17,3.41,3.48,0,1,1,1.9648486528972602,-2.0431846001141536
68166.0,7,0,2010.0,4.33,3.91,4.12,4.53,4.59,3.75,0,1,1,2.5033446878147205,-1.6900368131990215
62548.0,7,0,2010.0,3.83,3.85,3.82,3.7,3.69,4.14,0,2,2,1.2072797263725183,-2.0649588079640795
56655.0,7,0,2010.0,4.01,4.04,3.62,4.28,3.76,2.66,0,1,1,1.101045714042484,-0.9927899301681409
93753.0,7,0,2010.0,3.18,3.76,3.4,2.65,2.37,3.52,1,2,2,-0.9965421304778703,-2.305051615651996
94528.0,7,1,2010.0,3.93,3.82,3.8,3.98,3.69,4.44,0,2,2,1.4985895419811552,-2.556267225852104
72365.0,7,0,2010.0,3.65,3.49,3.28,3.82,3.45,3.39,0,2,2,0.21911854837324973,-1.6952237626805053
37676.0,7,1,2010.0,3.18,3.59,2.96,2.79,2.84,2.65,1,2,2,-1.345879790869093,-1.044652813556888
90021.0,7,1,2010.0,4.54,4.4,4.72,4.62,4.21,3.33,0,1,1,2.9543612131377053,-1.75881354598594
34735.0,7,1,2010.0,4.46,4.51,4.65,4.44,4.17,4.38,0,1,1,3.2149022140887595,-1.8060291962442094
75974.0,7,1,2012.0,2.39,3.35,3.22,2.05,1.76,3.59,1,0,0,-2.453674849307628,-1.0140663150986615
70123.0,7,1,2011.0,2.68,3.35,2.26,2.7,2.7,3.59,1,0,0,-1.9809339464731452,-1.2779635930610405
92709.0,7,1,2010.0,3.27,3.82,3.5,2.78,2.93,4.3,1,2,2,-0.18697298089741696,-2.680656771440263
82989.0,7,0,2010.0,4.01,3.87,4.18,4.09,3.38,2.59,0,1,1,0.9914704721759475,-1.3877224318260954
23595.0,7,1,2010.0,4.32,4.6,4.08,4.08,4.24,4.1,0,1,1,2.5998162016127164,-1.4756022506461206
93286.0,7,1,2010.0,4.6,4.64,4.72,4.55,4.28,4.1,0,1,1,3.427152854063158,-2.242277549489705
60728.0,7,1,2010.0,3.75,4.2,3.94,3.64,2.48,3.23,0,2,2,0.4099821163799476,-1.668175440652518
65629.0,7,1,2011.0,2.9,3.72,3.22,2.43,2.15,2.71,1,0,0,-1.8321223963156363,-0.8957225840107037
33930.0,7,1,2011.0,2.15,2.98,1.6300000000000001,1.59,2.26,2.58,1,0,0,-4.087371178286924,-0.4187005505469965
83199.0,7,1,2010.0,4.3,4.4,4.18,4.43,3.93,3.13,0,1,1,2.165707467612434,-1.5655132278490402
77743.0,7,1,2010.0,4.47,4.47,4.74,4.45,4.1,3.13,0,1,1,2.739851932901643,-1.5411507351044067
51267.0,7,1,2010.0,3.86,3.14,4.02,4.26,3.72,3.47,0,2,2,0.9758512078391669,-1.530811138652612
68912.0,7,1,2010.0,3.55,3.78,3.62,3.29,2.93,3.13,0,2,2,-0.13038311147761925,-1.6635323475535917
77025.0,7,1,2011.0,2.6,3.51,3.38,2.35,1.83,3.75,1,0,0,-1.8889868170431483,-1.7449260625701324
91424.0,7,1,2010.0,3.59,3.87,3.6,3.26,3.55,3.2,0,2,2,0.27409945122914864,-1.8623607944350569
58886.0,7,1,2010.0,4.82,4.82,4.88,4.85,4.62,3.26,0,1,1,3.791898835096221,-1.2849754754415894
83087.0,7,1,2010.0,3.96,3.56,4.34,4.23,3.28,2.73,0,1,1,0.9380128700749855,-1.509024528267167
36895.0,7,0,2010.0,4.09,4.22,4.04,4.19,3.9,3.44,0,1,1,1.8229766805248517,-1.2809428999119432
67510.0,7,1,2010.0,4.31,4.67,4.46,4.14,3.59,2.58,0,1,1,1.9551168715737448,-1.1632857248307076
48476.0,7,1,2011.0,3.18,3.51,3.25,3.19,3.83,2.89,1,2,2,-0.40219016306674704,-0.5107970301955236
58377.0,7,1,2010.0,4.65,4.78,4.76,4.6,4.31,3.19,0,1,1,3.267176731200321,-1.301209813818976
43804.0,7,1,2010.0,3.03,3.24,3.0,2.92,2.87,2.13,1,0,0,-1.7457064179556667,-0.809600791437048
56962.0,7,1,2013.0,1.8300000000000003,2.79,2.04,1.6,1.5499999999999998,3.13,1,0,0,-4.327889307496038,0.1521599942436122
73953.0,7,1,2010.0,2.95,3.49,2.72,2.36,2.69,3.75,1,0,0,-1.5835863401090682,-2.154352973519952
84169.0,7,1,2012.0,1.93,2.98,2.54,2.25,1.38,3.13,1,0,0,-3.6435933505984752,-0.8100681122763759
27875.0,7,1,2010.0,3.14,3.49,2.96,2.92,3.06,3.4,1,2,2,-0.965096643915394,-1.3538824668766425
78600.0,7,1,2010.0,3.57,4.02,3.9,3.7,2.55,3.13,0,2,2,0.1859760082477394,-1.7997708290285228
24136.0,7,0,2010.0,4.39,4.58,4.64,4.57,3.48,4.17,0,1,1,2.8249144493356484,-1.641551865151867
71474.0,7,1,2010.0,3.61,4.38,3.78,3.09,3.17,4.02,0,2,2,0.7110047238728596,-2.2076287517033766
90647.0,7,1,2010.0,2.66,3.28,3.34,1.87,2.29,2.81,1,0,0,-2.372530749283343,-1.9813866380171707
64475.0,7,1,2010.0,3.22,3.67,3.16,2.85,2.77,3.2,1,2,2,-0.9612991504327613,-1.6902146698863285
51146.0,7,1,2010.0,3.09,3.82,2.86,3.14,2.28,2.81,1,0,0,-1.3908319014553283,-1.3062555659215582
78658.0,7,1,2010.0,2.94,3.98,3.14,2.51,2.16,3.82,1,0,0,-1.2475476741353448,-2.335002876701573
89804.0,7,1,2010.0,3.63,3.98,4.1,3.31,3.24,4.3,0,2,2,0.924648573780572,-2.601038171313102
90553.0,7,1,2010.0,3.44,3.42,3.38,3.51,2.79,2.86,1,2,2,-0.6179243435679456,-1.7224436143948358
39695.0,7,1,2011.0,2.9,3.41,3.08,2.45,3.03,3.3,1,0,0,-1.3900473272772207,-0.846380483485403
86076.0,7,1,2010.0,4.4,4.56,4.52,4.36,3.9,2.36,0,1,1,2.1767534082018676,-1.1752997760059867
61341.0,7,1,2010.0,3.96,4.07,4.3,3.66,3.55,2.58,0,1,1,1.0119144745503057,-1.1793764818808903
73785.0,7,1,2010.0,2.81,3.32,3.48,2.38,2.0,2.95,1,0,0,-2.0071247513683845,-1.874123703453598
95749.0,7,1,2010.0,3.6,4.31,3.54,3.12,3.1,3.68,0,2,2,0.37497606051102433,-2.2451750017635375
74806.0,7,1,2010.0,4.83,4.84,4.9,4.83,4.62,4.51,0,1,1,4.2818019336349895,-2.2145360569907897
25480.0,7,0,2010.0,4.37,4.53,4.46,4.36,3.83,3.89,0,1,1,2.6533465240394394,-1.4434981105299476
53718.0,7,0,2010.0,4.29,4.33,4.6,4.43,3.97,3.52,0,1,1,2.52694977354896,-1.533092320939297
69740.0,7,0,2010.0,4.53,4.44,4.86,4.66,4.1,3.96,0,1,1,3.252213143760278,-1.9453659101933949
94133.0,7,0,2010.0,3.08,3.18,2.78,2.93,3.07,2.81,1,0,0,-1.5086750627834637,-1.7099478363179954
55691.0,7,0,2012.0,3.53,1.71,3.38,3.45,3.66,3.83,0,2,2,-0.7239248202249279,-0.564693026162859
25230.0,7,0,2011.0,4.41,4.7,4.08,4.5,4.45,3.84,0,1,1,2.9571895395851193,-0.5912170636836852
47265.0,7,1,2011.0,3.96,4.52,3.78,3.57,3.62,2.99,0,1,1,1.1405295709787946,-0.5232130477464328
34914.0,7,1,2011.0,3.83,4.22,3.63,3.76,3.93,3.44,0,2,2,1.2233969017643482,-0.6003385786476507
54664.0,7,1,2011.0,4.71,4.7,4.59,4.63,4.76,4.06,0,1,1,3.760620132337167,-1.0373317799907624
78724.0,7,1,2011.0,3.68,4.2,3.55,3.83,3.69,3.13,0,2,2,0.8492485524915764,-0.9131613019556034
62659.0,7,0,2011.0,4.35,4.33,4.22,4.24,4.45,4.3,0,1,1,2.8175252644087228,-1.3411854326953185
74057.0,7,1,2011.0,3.01,4.28,3.23,2.46,2.38,3.13,1,2,2,-1.131212959909165,-1.1764876384678347
26573.0,7,1,2012.0,2.6,2.87,1.5899999999999999,2.42,2.35,2.86,1,0,0,-3.2768077619244527,0.28257445124884195
94587.0,7,1,2011.0,4.85,4.91,4.78,4.89,4.79,4.44,0,1,1,4.3721697877879,-1.6754685353478798
37367.0,7,1,2011.0,3.51,4.13,3.23,3.52,3.93,4.22,0,2,2,0.897788336666209,-1.0934809339517118
36736.0,7,1,2011.0,3.76,4.2,2.94,3.87,4.27,2.86,0,2,2,0.7904718137089162,-0.12922003195403625
83408.0,7,1,2011.0,2.92,4.17,2.92,2.34,3.42,2.41,1,2,2,-1.2165283975520407,-0.68904313171796
70645.0,7,1,2011.0,2.83,3.33,3.42,2.51,3.07,2.92,1,0,0,-1.3891567177282602,-0.9937257459414605
48693.0,7,1,2011.0,3.85,3.95,3.84,3.89,4.17,2.66,0,1,1,1.0949169054115808,-0.27245717894398
91234.0,7,1,2012.0,2.25,2.72,1.9,1.85,3.54,2.5,1,0,0,-3.234696270797968,-0.1734865759927704
40586.0,7,1,2011.0,4.15,4.24,4.22,4.11,4.28,3.13,0,1,1,2.032427923960902,-0.44834017112690006
91457.0,7,1,2011.0,3.81,4.24,3.78,3.5,4.34,3.98,0,1,1,1.5877419213642103,-1.5333177029845841
79091.0,7,1,2011.0,2.68,2.96,2.9,2.33,2.93,2.88,1,0,0,-2.181644362437572,-1.0570759782013803
72372.0,7,1,2012.0,2.92,3.32,1.78,2.01,3.1,2.97,1,0,0,-2.4629522669213526,-0.2115807378375894
87156.0,7,1,2011.0,3.48,3.87,3.39,3.35,3.31,3.13,1,2,2,-0.015004534229175795,-1.112167667095312
74438.0,7,1,2011.0,3.17,4.02,3.1,2.73,3.48,3.19,1,2,2,-0.5048890365734713,-1.0275361387716153
32028.0,7,0,2011.0,4.25,4.22,4.31,4.33,4.45,3.75,0,1,1,2.576876194470912,-0.68968603886478
95791.0,7,1,2011.0,3.56,4.13,3.79,3.48,3.52,3.25,0,2,2,0.6374582475539978,-1.2721376107540667
80239.0,7,1,2012.0,3.43,3.7,3.23,2.98,3.55,2.38,1,2,2,-0.5688654659985218,0.08048882545795137
27994.0,7,1,2011.0,3.82,4.2,3.59,3.74,3.9,3.66,0,2,2,1.2403532291696329,-0.6601344851603059
64044.0,7,1,2011.0,2.59,3.37,2.71,2.32,3.57,3.89,1,0,0,-1.3965290254096963,-1.380639113798023
77746.0,7,1,2011.0,2.69,3.89,3.08,2.08,2.59,3.36,1,0,0,-1.6579136143704636,-1.3845965750540183
68076.0,7,0,2011.0,3.5,3.93,3.31,3.13,3.79,2.73,0,2,2,-0.01795228082155464,-0.609400148970086
28903.0,7,0,2011.0,4.72,4.91,4.53,4.72,4.55,4.03,0,1,1,3.7820947761533596,-0.7397744284830323
94385.0,7,1,2011.0,4.47,4.46,4.31,4.65,4.45,3.13,0,1,1,2.7879621557895704,-0.9358667878445092
93407.0,7,1,2012.0,2.47,3.91,2.96,1.73,2.45,3.2,1,0,0,-2.166798614431855,-0.8476576754848633
66118.0,7,1,2011.0,3.4,4.33,3.6,3.04,3.86,3.28,1,2,2,0.5080842577776105,-0.9454074517300161
57318.0,7,1,2011.0,3.49,4.15,3.18,3.12,3.55,2.5,1,2,2,-0.18775031849586987,-0.360640943172402
35179.0,7,1,2011.0,2.89,3.33,3.19,2.56,3.03,2.77,1,0,0,-1.5254390149669195,-0.4845831776646603
64348.0,7,1,2011.0,3.28,3.41,3.25,3.1,3.62,3.66,1,2,2,-0.2586863555728975,-1.1834492749308052
54665.0,7,1,2011.0,2.67,3.76,2.71,2.02,2.97,2.6,1,0,0,-2.069593576097598,-0.5907940231311178
36966.0,7,1,2011.0,4.64,4.67,4.24,4.72,4.66,2.89,0,1,1,3.0505557217804857,-0.10357946927967554
83979.0,7,1,2011.0,3.97,4.3,3.45,3.83,4.37,4.44,0,1,1,1.9045013439204619,-1.6352305830720102
52677.0,7,0,2011.0,3.64,4.13,3.6,3.38,4.0,4.02,0,2,2,1.0847700759010317,-1.185422481969031
39495.0,7,0,2011.0,3.27,3.35,2.81,3.6,3.4,3.04,1,2,2,-0.6428431502540273,-0.4616846411304605
81065.0,7,1,2011.0,3.46,3.52,3.63,3.6,3.84,4.3,1,2,2,0.7522898989678752,-1.7020662725482314
84774.0,7,1,2012.0,3.77,4.04,3.63,3.98,3.14,3.06,0,2,2,0.6341351712614385,-0.34294653823842647
82015.0,7,1,2014.0,2.22,2.85,2.16,1.88,1.76,2.41,1,0,0,-3.9664382131237717,1.044425946555898
26388.0,7,1,2012.0,2.93,3.74,2.06,2.79,2.82,3.13,1,0,0,-1.7417584968810438,0.22100413599531052
68073.0,7,1,2012.0,4.27,4.6,4.18,4.26,3.79,2.92,0,1,1,2.048404075688928,0.02189773728588754
86768.0,7,1,2012.0,4.4,4.53,4.12,4.38,4.34,4.31,0,1,1,2.9376176547166963,-0.9209620951955212
92280.0,7,1,2012.0,4.39,4.81,3.94,4.23,4.76,4.72,0,1,1,3.2919638882675417,-1.152949112972304
63315.0,7,1,2012.0,4.62,4.83,4.51,4.57,4.55,4.45,0,1,1,3.7462090837074284,-0.7266610617868295
77342.0,7,1,2012.0,4.3,4.34,4.1,4.21,4.14,3.13,0,1,1,2.110834009017303,-0.16384520132962258
96569.0,7,1,2013.0,2.45,3.23,2.41,2.1,1.94,3.59,1,0,0,-2.808234693403322,-0.44247102963731444
74683.0,7,1,2012.0,4.31,4.64,4.28,4.36,3.66,4.14,0,1,1,2.5975632411108514,-0.8005683948597294
61735.0,7,0,2012.0,3.62,4.06,3.04,3.61,3.62,3.28,0,2,2,0.3620532004419942,-0.13236818545717974
86824.0,7,0,2012.0,3.79,4.13,3.39,3.87,3.69,2.73,0,2,2,0.674851018377915,-0.06882999917514522
42651.0,7,1,2012.0,3.95,4.45,3.67,3.84,3.52,4.14,0,1,1,1.5620557964019188,-0.4769853594164223
32032.0,7,1,2012.0,3.29,4.32,2.83,3.02,3.28,3.04,1,2,2,-0.3980777769575705,0.24658490972150604
76001.0,7,1,2012.0,4.38,4.57,4.68,4.23,4.07,4.45,0,1,1,3.09838509994919,-1.0121815831893206
44599.0,7,1,2012.0,3.46,4.06,3.28,3.34,2.68,3.3,1,2,2,-0.23642166763395914,-0.1521775637184396
30631.999999999996,7,1,2013.0,2.26,3.13,1.34,2.19,2.4,3.36,1,0,0,-3.3907102173099397,0.6065047747712513
90155.0,7,1,2012.0,3.8,4.19,3.55,3.6,3.83,3.75,0,2,2,1.1290571284626727,-0.7475018190695844
39685.0,7,1,2012.0,3.76,4.09,3.1,3.94,3.97,2.5,0,2,2,0.5697193907092756,0.660698022637595
64208.0,7,1,2012.0,3.96,4.4,4.1,3.28,4.1,4.44,0,1,1,1.9160152890981395,-0.9323904849877246
36454.0,7,0,2012.0,3.41,3.45,3.2,3.51,3.19,3.13,1,2,2,-0.37805754483780507,0.10469411954819384
54274.0,7,0,2012.0,3.76,4.23,3.8,3.6,3.69,4.06,0,2,2,1.313162139582829,-0.5959577503613458
62388.0,7,1,2012.0,4.53,4.94,4.47,4.17,4.38,4.38,0,1,1,3.407014840295504,-0.7348128153678926
52683.0,7,1,2012.0,3.2,4.13,3.04,3.12,2.81,2.92,1,2,2,-0.6977035929574387,0.0018623407781328582
34193.0,7,0,2012.0,3.9,3.96,3.6,3.98,3.9,3.3,0,2,2,1.1588309461357846,0.1707030370601132
86827.0,7,1,2012.0,2.66,3.4,2.55,2.31,3.16,2.95,1,0,0,-1.9881056706678961,-0.4279859588873612
74066.0,7,1,2012.0,3.28,3.6,3.22,3.06,3.14,3.2,1,2,2,-0.6016488351424268,-0.4043481887486702
86064.0,7,1,2014.0,2.0699999999999994,3.64,2.06,1.1799999999999997,1.5499999999999998,3.13,1,0,0,-3.8611382129955283,0.5035330917771664
31906.0,7,0,2012.0,4.26,4.87,4.33,4.06,3.69,4.38,0,1,1,2.6848439744197687,-0.5075402146375528
95895.0,7,1,2012.0,3.44,4.4,3.37,3.13,2.87,3.82,1,2,2,0.18207320231147928,-1.017785644181245
91779.0,7,1,2012.0,3.71,4.23,3.45,3.79,3.31,3.96,0,2,2,0.9343865920607188,-0.9308336354105081
47404.0,7,1,2013.0,2.74,3.83,1.96,2.77,2.57,3.04,1,0,0,-2.043466293856542,0.680540612630921
26211.0,7,1,2012.0,2.96,3.7,2.5,3.1,3.07,3.3,1,2,2,-1.1433055710696574,0.12964543846097948
59304.0,7,1,2013.0,2.65,3.36,1.81,3.06,2.8,3.13,1,0,0,-2.162348262526413,0.5516311320131052
45846.0,7,1,2012.0,3.31,4.0,2.79,3.32,3.28,2.95,1,2,2,-0.47658234688653694,0.1747785537265338
30631.999999999996,7,1,2012.0,3.16,3.43,3.02,2.87,3.52,2.89,1,2,2,-0.9030172771738824,0.29586683729482594
39905.0,7,0,2012.0,4.25,4.3,4.04,4.45,3.97,3.04,0,1,1,2.0215098642858687,0.3033792703369297
39447.0,7,1,2012.0,4.5,4.57,4.1,4.68,4.48,3.98,0,1,1,3.125452406939926,-0.14704727724830877
42912.0,7,1,2012.0,3.73,4.68,3.49,3.55,3.52,3.54,0,2,2,1.068899274231843,-0.12835666650729466
87651.0,7,1,2012.0,2.74,3.77,2.23,2.26,2.78,3.2,1,0,0,-2.0300185294758895,-0.5805890328053375
60615.0,7,0,2012.0,3.81,4.09,3.23,3.77,4.07,3.83,0,2,2,1.1441765139420874,-0.38712257031818786
77458.0,7,0,2012.0,3.65,4.68,3.47,3.77,2.97,4.29,0,2,2,1.1022305071961735,-1.0072222497281824
75073.0,7,1,2012.0,2.67,2.98,2.55,2.4,2.61,3.04,1,0,0,-2.4344850350696747,-0.4360849798204713
78618.0,7,1,2012.0,4.16,4.74,4.43,4.53,4.24,3.52,0,1,1,2.7941096279123374,-0.3982848436626981
82169.0,7,1,2012.0,2.5,3.36,2.44,2.5,2.65,2.81,1,0,0,-2.4093426894175307,-0.3371637669785606
31384.0,7,1,2012.0,3.36,4.04,2.95,3.21,2.94,3.04,1,2,2,-0.5280524851332791,0.20478791911458136
43417.0,7,1,2012.0,3.87,4.38,3.47,3.96,3.41,2.97,0,2,2,0.9139909709042016,0.23618035610411375
92841.0,7,0,2012.0,4.77,4.85,4.57,4.94,4.72,4.03,0,1,1,4.009744403977863,-0.7304534280782883
80997.0,7,1,2012.0,3.21,4.32,3.1,3.25,3.24,3.68,1,2,2,0.029703217537637085,-0.6915767889768042
69358.0,7,1,2012.0,3.12,3.81,2.53,2.65,3.62,3.36,1,2,2,-0.8718585861908649,-0.34016401562167786
37125.0,7,0,2012.0,4.27,3.91,4.0,4.72,4.55,4.06,0,1,1,2.614863474629068,-0.1864807308832469
81006.0,7,1,2012.0,3.27,3.79,3.18,3.17,3.48,2.68,1,2,2,-0.48293016725804844,-0.09640195236328673
61877.0,7,1,2012.0,3.8,4.26,3.38,3.69,3.55,3.13,0,2,2,0.7408371933839716,-0.06890619506812058
40105.0,7,1,2012.0,4.11,4.64,3.78,4.13,3.83,3.44,0,1,1,1.8910384918650682,0.04820737319523743
32449.0,7,1,2012.0,3.35,4.02,2.98,3.68,2.74,3.2,1,2,2,-0.3373080752922429,0.1151293412661978
29708.0,7,1,2012.0,3.74,4.57,3.94,3.64,3.07,3.02,0,2,2,0.8786025454533272,0.21571887445109178
95316.0,7,1,2012.0,3.61,4.19,3.58,3.35,3.59,3.48,0,2,2,0.6589800650716073,-0.7143585076183313
57846.0,7,1,2012.0,3.96,4.66,3.12,4.02,4.28,3.93,0,1,1,1.7920769935774759,-0.314168031192084
36616.0,7,0,2012.0,3.55,4.17,3.4,3.4,3.34,4.44,0,2,2,0.7677103894653813,-0.6639071554358268
68100.0,7,1,2012.0,3.84,4.13,3.68,4.0,4.03,3.91,0,1,1,1.5661598219126105,-0.5522202174386541
55897.0,7,1,2012.0,3.83,4.13,2.8,4.38,3.97,3.91,0,2,2,1.2253481189172546,-0.2734024555400354
36944.0,7,1,2012.0,4.23,3.89,4.1,4.53,4.03,2.42,0,1,1,1.6417974654893772,0.698370721147821
55634.0,7,1,2012.0,4.07,4.28,4.08,4.28,3.48,3.91,0,1,1,1.890137356035594,-0.49155533346928043
79564.0,7,1,2012.0,3.32,4.21,2.91,2.47,3.44,4.3,1,2,2,-0.11966944203069216,-1.080383569012774
88119.0,7,1,2012.0,4.34,4.72,3.96,4.34,4.24,3.05,0,1,1,2.3671358562052953,-0.1680513840616693
31654.000000000004,7,1,2012.0,3.6,4.02,3.61,3.21,3.48,3.26,0,2,2,0.3662053869704669,0.06834394908482123
45513.0,7,1,2012.0,3.9,4.26,4.04,3.94,4.31,3.3,0,1,1,1.775803535020582,0.05418393815447932
61086.0,7,1,2013.0,3.44,4.36,3.02,3.47,2.38,3.04,1,2,2,-0.40321705647728157,0.5084844360267347
70869.0,7,1,2012.0,3.57,3.66,3.12,3.21,3.97,2.59,0,2,2,-0.1388161681191882,0.15664992621947327
79785.0,7,1,2012.0,4.18,4.79,4.51,3.39,3.18,2.99,0,1,1,1.5454532043580504,-0.36095577257880296
40233.0,7,1,2012.0,3.76,4.74,3.73,3.74,3.14,3.75,0,2,2,1.2347540459189528,-0.2825867516329522
65130.0,7,1,2012.0,3.64,4.17,3.39,4.06,3.34,2.41,0,2,2,0.3875524126488381,0.3267101264711217
67680.0,7,1,2012.0,3.14,3.87,3.08,2.58,2.75,4.03,1,2,2,-0.7548024422161469,-0.916057355522192
38184.0,7,1,2012.0,4.79,4.81,4.76,4.74,5.0,4.3,0,1,1,4.262908149561631,-0.308767644426066
56257.0,7,1,2012.0,4.61,4.72,4.67,4.66,4.62,2.86,0,1,1,3.2483144266973656,0.3008858779825892
93883.0,7,1,2012.0,3.41,3.09,3.11,3.52,3.62,2.95,1,2,2,-0.4807445502743814,-0.35724462330230283
65026.0,7,0,2012.0,4.21,4.34,4.06,4.43,4.14,3.2,0,1,1,2.1653661005449387,-0.048734728270722595
50460.0,7,1,2012.0,3.94,4.32,3.69,3.87,4.07,3.05,0,1,1,1.383835837434072,0.16219512261151547
83396.0,7,1,2012.0,2.98,4.34,2.79,2.11,2.1,3.28,1,0,0,-1.6220470468628498,-0.721890962393679
62488.0,7,0,2012.0,3.51,3.57,3.07,3.66,3.66,3.67,0,2,2,0.21220284941904888,-0.3972046433070119
51239.0,7,0,2012.0,4.06,4.6,3.88,4.19,3.79,4.06,0,1,1,2.131694440165358,-0.46298795242250584
44391.0,7,1,2012.0,3.53,3.43,3.12,3.51,3.48,3.48,0,2,2,-0.06751415977568517,-0.1375598615937505
30884.0,7,0,2012.0,4.19,4.68,4.29,4.21,3.72,4.02,0,1,1,2.459497706652204,-0.26687476605341304
71674.0,7,1,2012.0,2.77,4.02,2.58,2.79,2.26,3.96,1,0,0,-1.3844703676845684,-0.909752103722532
94376.0,7,1,2012.0,2.79,4.23,2.78,2.14,2.29,2.14,1,0,0,-2.1392393078805045,-0.14046094607766718
79035.0,7,1,2012.0,3.31,3.91,2.96,2.79,3.45,3.57,1,2,2,-0.3811594108980682,-0.61969435560712
49810.0,7,1,2012.0,4.06,4.45,4.0,4.19,3.38,3.75,0,1,1,1.7787994633854016,-0.33730700271197006
68931.0,7,1,2012.0,4.57,4.64,4.63,4.53,4.45,4.22,0,1,1,3.508394647676063,-0.6936090394297219
33111.0,7,0,2012.0,4.39,4.4,3.96,4.53,4.62,3.89,0,1,1,2.836792921331463,-0.017288736185953966
33436.0,7,1,2012.0,3.09,3.74,3.15,2.58,2.76,2.57,1,2,2,-1.3673536604758099,0.3194285234619164
45092.0,7,1,2013.0,4.06,4.49,3.69,3.84,3.78,3.04,0,1,1,1.406284208622589,0.8624898251670422
34325.0,7,0,2013.0,4.17,4.76,3.69,4.02,4.38,4.38,0,1,1,2.5543772203798847,0.28925428401696635
83341.0,7,1,2013.0,3.28,3.73,3.23,3.32,3.12,3.28,1,2,2,-0.3582399920209175,0.13932591113574788
53797.0,7,0,2013.0,4.25,4.47,4.14,4.15,3.97,3.83,0,1,1,2.3338878775264984,0.30192051809991927
82489.0,7,1,2014.0,2.48,3.44,3.05,1.6699999999999997,1.31,2.38,1,0,0,-3.2981124318322985,0.9013776095076429
85601.0,7,0,2013.0,3.56,3.76,3.17,3.53,3.74,3.96,0,2,2,0.5088965205497392,-0.16494990685350883
54654.0,7,1,2013.0,3.75,4.0,3.45,3.66,3.69,2.25,0,2,2,0.33438261804724156,1.1946274659987375
91375.0,7,1,2013.0,2.65,3.51,2.97,2.08,2.38,2.11,1,0,0,-2.528241947063258,0.5136694057288363
37929.0,7,1,2013.0,3.18,3.18,3.61,2.78,3.15,3.66,1,2,2,-0.6404568369421711,0.27026552715751084
71306.0,7,1,2013.0,3.37,3.87,3.44,3.17,3.07,3.19,1,2,2,-0.23124855548187723,0.28595331008914854
47577.0,7,1,2013.0,3.57,4.51,3.38,3.13,3.38,3.28,0,2,2,0.42497602261175244,0.5745217042709791
70229.0,7,0,2013.0,4.59,4.58,4.43,4.7,4.41,4.24,0,1,1,3.4592356126571007,-0.019488163341744687
93383.0,7,0,2013.0,4.7,4.82,4.61,4.66,4.66,4.1,0,1,1,3.8319726479877616,-0.16401719386270205
